Tract_ID,Safety_Tier,Safety_Index,Top_Domain,Socioeconomic_Rank,Socioeconomic_Var1,Socioeconomic_Val1,Socioeconomic_Z1,Socioeconomic_Var2,Socioeconomic_Val2,Socioeconomic_Z2,Socioeconomic_Var3,Socioeconomic_Val3,Socioeconomic_Z3,Socioeconomic_Var4,Socioeconomic_Val4,Socioeconomic_Z4,Socioeconomic_Var5,Socioeconomic_Val5,Socioeconomic_Z5,Housing_Rank,Housing_Var1,Housing_Val1,Housing_Z1,Housing_Var2,Housing_Val2,Housing_Z2,Housing_Var3,Housing_Val3,Housing_Z3,Housing_Var4,Housing_Val4,Housing_Z4,Housing_Var5,Housing_Val5,Housing_Z5,Transportation_Rank,Transportation_Var1,Transportation_Val1,Transportation_Z1,Transportation_Var2,Transportation_Val2,Transportation_Z2,Transportation_Var3,Transportation_Val3,Transportation_Z3,Transportation_Var4,Transportation_Val4,Transportation_Z4,Transportation_Var5,Transportation_Val5,Transportation_Z5,TransportationSafety_Rank,TransportationSafety_Var1,TransportationSafety_Val1,TransportationSafety_Z1,TransportationSafety_Var2,TransportationSafety_Val2,TransportationSafety_Z2,TransportationSafety_Var3,TransportationSafety_Val3,TransportationSafety_Z3,TransportationSafety_Var4,TransportationSafety_Val4,TransportationSafety_Z4,TransportationSafety_Var5,TransportationSafety_Val5,TransportationSafety_Z5,Environmental_Rank,Environmental_Var1,Environmental_Val1,Environmental_Z1,Environmental_Var2,Environmental_Val2,Environmental_Z2,Environmental_Var3,Environmental_Val3,Environmental_Z3,Environmental_Var4,Environmental_Val4,Environmental_Z4,Environmental_Var5,Environmental_Val5,Environmental_Z5,PublicHealth_Rank,PublicHealth_Var1,PublicHealth_Val1,PublicHealth_Z1,PublicHealth_Var2,PublicHealth_Val2,PublicHealth_Z2,PublicHealth_Var3,PublicHealth_Val3,PublicHealth_Z3,PublicHealth_Var4,PublicHealth_Val4,PublicHealth_Z4,PublicHealth_Var5,PublicHealth_Val5,PublicHealth_Z5,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,UNDER5PCT,OVER64PCT
51153900409,Moderate Risk,8,Housing,5,LESSHSPCT,0.234729494,1.720110812,With_SSI_P,0.01139962,-0.894650501,UNEMPPCT,0.024560239,-0.763879615,LINGISOPCT,0.091830272,0.548895889,E_UNINSUR_P,0.13931641,0.489088738,1,E_MUNIT_P,0,-0.735293406,House_Vacant_P,0.014971928,-0.694377719,PRE1960PCT,0,-0.599097931,E_CROWD_P,0.013932869,-0.549757567,E_MOBILE_P,0,-0.34927693,4,Work_Carpooled_P,0.159700985,1.071377232,Work_PublicTransportation_P,0.010873259,-0.908489151,Work_Fromhome_P,0.083248386,-0.891501177,Work_Walk_P,0,-0.628032148,PTRAF,953881.3149,0.386724103,6,Percent_Senior_Related,0.05,-1.429145555,Percent_Night_Related,0.375,0.971982406,Percent_Young_Related,0.3,0.908201881,Percent_Severe/Fatal,0.075,-0.832074994,Percent_Bike_Related,0,-0.748549647,2,UST,0,-0.999354626,PTSDF,0,-0.845914034,NO2,6.513326571,0.757265121,PRMP,0,-0.535378002,OZONE,55.24277,0.476308324,3,LIFEEXPPCT,0.206153846,1.529701884,Violence_Calls,6,0.790138115,Calls_Per_HVU_Caller,2.2,-0.538631549,EMS_Calls,927,-0.423423716,Opioid_Calls,6,-0.40320991,0.858085149,0.121382637,0.024560239,0.104966821,0.029982011,0.121726964
51153900410,Moderate Risk,9,PublicHealth,4,LOWINCPCT,0.307248345,1.103909787,E_UNINSUR_P,0.158037685,0.731221499,With_SSI_P,0.015880654,-0.681710992,LESSHSPCT,0.068422482,-0.450772777,E_POV150_P,0.14904091,0.432587817,2,E_MUNIT_P,0.546070461,2.557973264,Owner_occupied_P,0.477338313,-1.257116198,E_CROWD_P,0.074590953,1.239212091,E_MOBILE_P,0.032520325,0.679705399,E_HBURD_P,0.273820982,0.674190978,3,Work_PublicTransportation_P,0.110772976,3.902996055,Work_Carpooled_P,0.030127815,-1.475256795,PTRAF,1318504.531,1.27868444,Work_Fromhome_P,0.068472307,-1.095336182,Work_Drivealone_P,0.730066951,0.697065033,6,Percent_Speed_Related,0.421686747,2.368634987,Percent_Lgtruck_Related,0.136546185,1.247537806,Percent_Distracted_Related,0.144578313,-0.858995735,Percent_Bike_Related,0,-0.748549647,Percent_Alcohol_Related,0.048192771,-0.659609864,5,NO2,7.097802327,1.309253424,PTSDF,0.042028269,-0.668479313,OZONE,55.32373,0.588651976,PRMP,0,-0.535378002,DSLPM,0.176123879,0.347819311,1,High_Volume_Utilizer_Percent,4.9,2.179866249,Calls_Per_HVU_Caller,8.8,1.3728651,Violence_Calls,8,1.342934363,EMS_Calls,1844,0.658986997,Medical_Calls,140,0.645016501,0.882193176,0.307248345,0.050169109,0.051912568,0.108300798,0.038872857
51153900502,Low Risk,13,Housing,2,LESSHSPCT,0.045620952,-0.748411864,E_UNINSUR_P,0.047339593,-0.700499078,E_POV150_P,0.053794992,-0.684657714,With_PublicAssIncome_P,0.087212151,0.678717972,With_Medicaid_P,0.15820643,0.521520774,1,E_MUNIT_P,0.380751174,1.560958159,Owner_occupied_P,0.484142915,-1.226205684,E_HBURD_P,0.272415483,0.66168194,PRE1960PCT,0,-0.599097931,Mean_Proportion_HHIncome,0.300711662,-0.531233816,4,PTRAF,1523818.995,1.780935396,Work_PublicTransportation_P,0.066645099,1.777658429,Work_Drivealone_P,0.633451957,-0.865391829,E_NOVEH_P,0.035766781,0.503200835,Work_Walk_P,0.003882239,-0.408784791,5,Percent_Lgtruck_Related,0.024193548,-0.899628835,Percent_Drug_Related,0,-0.69705063,Percent_Night_Related,0.346774194,0.647340142,Avg_Pedestrian_Injured/Kill,0.024193548,-0.554314142,Percent_Distracted_Related,0.169354839,-0.529526569,6,NO2,7.548125292,1.734545674,DSLPM,0.211705209,1.385606075,OZONE,55.49733,0.829546962,PRMP,0,-0.535378002,UST,2.088257473,0.435391706,3,Structure_Fires,26,1.101578772,EMS_Calls,2031,0.879718517,Medical_Calls,137,0.597694716,Violence_Calls,2,-0.31545438,High_Volume_Utilizer_Percent,1.2,-0.273924992,0.695422535,0.155176005,0.053894183,0.061759729,0.075899844,0.087050078
51153900503,Moderate Risk,9,Socioeconomic,1,With_SSI_P,0,-1.436362412,With_Medicaid_P,0.2256707,1.426763818,LESSHSPCT,0.209232097,1.387281305,With_PublicAssIncome_P,0.014646054,-1.029612696,UNEMPPCT,0.075921909,0.947229279,2,E_MUNIT_P,0.407058824,1.719615536,E_CROWD_P,0.068348251,1.055098058,PRE1960PCT,0.136470588,0.888695971,E_HBURD_P,0.238405208,0.358988144,E_MOBILE_P,0,-0.34927693,4,PTRAF,1907799.483,2.720248502,Work_Carpooled_P,0.169007491,1.254287512,Work_Fromhome_P,0.073970037,-1.019495371,Work_Drivealone_P,0.626404494,-0.979363341,Work_Walk_P,0.027153558,0.905450419,6,Percent_Speed_Related,0.363636364,1.759791193,Percent_Night_Related,0.181818182,-1.249919876,Percent_Alcohol_Related,0.041958042,-0.776718218,Percent_Bike_Related,0,-0.748549647,Percent_Severe/Fatal,0.083916084,-0.712248239,5,NO2,7.477478341,1.667825557,DSLPM,0.217562229,1.556435492,OZONE,55.66076,1.056329608,PRMP,0,-0.535378002,PWDIS,2006.137798,-0.232824962,3,LIFEEXPPCT,0.164102564,-0.787605628,Opioid_Calls,3,-0.766889437,High_Volume_Utilizer_Percent,1,-0.406562356,Violence_Calls,2,-0.31545438,Structure_Fires,19,0.276675599,0.862150144,0.215890411,0.075921909,0.067859022,0.092074287,0.090504839
51153900504,High Risk,1,Socioeconomic,1,UNEMPPCT,0.19214798,4.819289201,With_PublicAssIncome_P,0.228158845,3.996845443,E_POV150_P,0.384721402,3.197146993,LINGISOPCT,0.212274368,2.556776442,LOWINCPCT,0.468972332,2.459846153,4,E_MOBILE_P,0.168822768,4.992479185,E_HBURD_P,0.416606498,1.944991927,House_Vacant_P,0.104139715,1.908713343,E_CROWD_P,0.064259928,0.934522443,Mean_Proportion_HHIncome,0.406262231,0.933276936,2,Work_Walk_P,0.059273423,2.719402501,Work_Fromhome_P,0,-2.039907002,PTRAF,1365936.922,1.39471603,Work_PublicTransportation_P,0.052581262,1.100299717,Work_Carpooled_P,0.138145316,0.647721623,5,Percent_Night_Related,0.408163265,1.353413407,Avg_Pedestrian_Injured/Kill,0.163265306,1.196354121,Percent_Hitrun_Related,0.12244898,1.120173598,Percent_Alcohol_Related,0.142857143,1.118492884,Percent_Young_Related,0.102040816,-1.111784679,6,DSLPM,0.217556775,1.556276417,NO2,7.118523772,1.32882309,OZONE,55.69278,1.100761966,PRMP,0,-0.535378002,UST,2.15025423,0.477986846,3,Opioid_Calls,19,1.172734706,Structure_Fires,24,0.865892151,Violence_Calls,6,0.790138115,LIFEEXPPCT,0.164102564,-0.787605628,High_Volume_Utilizer_Percent,2.7,0.720855241,0.86316204,0.468972332,0.19214798,0.126009057,0.050009844,0.111045481
51153900601,High Risk,1,Socioeconomic,1,With_SSI_P,0.102774923,3.447519677,E_POV150_P,0.380110497,3.143060549,With_Medicaid_P,0.317127072,2.653935544,E_UNINSUR_P,0.286187845,2.388659469,LOWINCPCT,0.408672409,1.954275767,5,E_CROWD_P,0.096608428,1.888566507,PRE1960PCT,0.211873081,1.710729281,E_HBURD_P,0.351490236,1.3654527,House_Vacant_P,0.004094166,-1.011934159,Owner_occupied_P,0.893064382,0.631356752,3,E_NOVEH_P,0.063720452,1.674463161,Work_Carpooled_P,0.031496063,-1.448365218,Work_PublicTransportation_P,0.056692913,1.298329787,Work_Walk_P,0.028346457,0.972818748,Work_Drivealone_P,0.725459318,0.622550431,4,Percent_Night_Related,0.463414634,1.988893206,Percent_Senior_Related,0.048780488,-1.444566282,Percent_Alcohol_Related,0.146341463,1.183939671,Percent_Bike_Related,0.048780488,1.121290975,Percent_Lgtruck_Related,0.024390244,-0.895869786,6,OZONE,55.77587,1.2160613,UST,3.204844393,1.20254758,DSLPM,0.200556916,1.060448165,NO2,6.613009549,0.851407328,PRMP,0,-0.535378002,2,High_Volume_Utilizer_Percent,8.1,4.302064078,Calls_Per_HVU_Caller,14.6,3.052665185,LIFEEXPPCT,0.209230769,1.699260966,Violence_Calls,6,0.790138115,Medical_Calls,66,-0.52225419,0.782044199,0.408672409,0.034954407,0.104972376,0.106353591,0.088674033
51153900602,High Risk,2,Socioeconomic,1,LOWINCPCT,0.44896821,2.292126342,With_PublicAssIncome_P,0.153333333,2.235324262,E_POV150_P,0.286391523,2.043726246,LINGISOPCT,0.181481481,2.043439209,E_UNINSUR_P,0.194645845,1.204695386,2,E_HBURD_P,0.54,3.043202612,E_MUNIT_P,0.605209047,2.914628948,E_MOBILE_P,0.093899931,2.621830205,Owner_occupied_P,0.291411043,-2.101707496,E_CROWD_P,0.077037037,1.311353672,4,Work_Drivealone_P,0.799474606,1.819525039,Work_Fromhome_P,0.033712785,-1.574841425,E_NOVEH_P,0.058518519,1.456501515,PTRAF,1142798.963,0.848864311,Work_PublicTransportation_P,0.015323993,-0.694127775,5,Percent_Workzone_Related,0.23943662,3.211996432,Percent_Night_Related,0.422535211,1.518713951,Avg_Pedestrian_Injured/Kill,0.169014085,1.268721114,Percent_Hitrun_Related,0.126760563,1.197175943,Percent_Alcohol_Related,0.14084507,1.080699653,6,DSLPM,0.215971619,1.51004279,OZONE,55.84385,1.310393334,NO2,7.022999902,1.238608811,UST,2.758406258,0.895820328,PTSDF,0.287571303,0.368152958,3,Violence_Calls,11,2.172128734,LIFEEXPPCT,0.209230769,1.699260966,Opioid_Calls,21,1.415187724,High_Volume_Utilizer_Percent,2.9,0.853492605,Structure_Fires,23,0.748048841,0.859174568,0.44896821,0.032258065,0.056128293,0.077523703,0.054099275
51153900701,High Risk,5,Socioeconomic,1,With_Medicaid_P,0.274119668,2.076857435,LOWINCPCT,0.379545455,1.710067738,With_SSI_P,0,-1.436362412,E_POV150_P,0.20161748,1.049317008,LESSHSPCT,0.045013421,-0.756342252,3,House_Vacant_P,0.141791045,3.007875315,E_MUNIT_P,0.295454546,1.046547361,Owner_occupied_P,0.568783822,-0.841716773,E_HBURD_P,0.264426878,0.590582804,Mean_Proportion_HHIncome,0.314918315,-0.334116962,4,E_NOVEH_P,0.051778656,1.174100409,Work_Drivealone_P,0.752295855,1.056550679,PTRAF,1153840.255,0.875874096,Work_Fromhome_P,0.105237032,-0.588169301,Work_Walk_P,0.020352445,0.521361225,5,Percent_Senior_Related,0.104761905,-0.73668137,Percent_Drug_Related,0,-0.69705063,Percent_Lgtruck_Related,0.038095238,-0.633954207,Percent_Schoolzone_Related,0.047619048,0.588102138,Percent_Alcohol_Related,0.057142857,-0.491498333,6,DSLPM,0.200355687,1.054578997,OZONE,55.5346,0.881264451,NO2,6.613335613,0.851715268,PRMP,0,-0.535378002,PM25,7.128559016,-0.46768068,2,Violence_Calls,10,1.89573061,Structure_Fires,31,1.690795325,Medical_Calls,122,0.361085792,EMS_Calls,1567,0.332021057,Opioid_Calls,12,0.324149144,0.862514188,0.379545455,0.061248528,0.074577727,0.081157775,0.067395006
51153900702,High Risk,5,Socioeconomic,1,UNEMPPCT,0.099564529,1.734880798,E_UNINSUR_P,0.173625316,0.932825082,With_SSI_P,0.015099223,-0.718844728,With_PublicAssIncome_P,0.084555651,0.616179396,LESSHSPCT,0.141848034,0.507685462,4,Owner_occupied_P,0.901696547,0.670569136,Mean_Proportion_HHIncome,0.29766791,-0.573465777,E_MOBILE_P,0,-0.34927693,PRE1960PCT,0.028747433,-0.285695196,House_Vacant_P,0.048049281,0.271255329,3,Work_Drivealone_P,0.556389318,-2.111648172,E_NOVEH_P,0.052631579,1.20983799,Work_Fromhome_P,0.228426396,1.1112196,Work_Carpooled_P,0.141249172,0.70872488,Work_Walk_P,0,-0.628032148,2,Percent_Drug_Related,0.1,4.342439931,Percent_Severe/Fatal,0.333333333,2.639768137,Percent_Alcohol_Related,0.166666667,1.565712669,Avg_Pedestrian_Injured/Kill,0.166666667,1.23917126,Avg_Person_Injured/Kill,1.433333333,-0.951429957,5,OZONE,55.6238,1.005042289,UST,0.456434083,-0.685759614,PTSDF,0.361530455,0.680393312,PM25,7.111257104,-0.648889612,PRMP,0,-0.535378002,6,Opioid_Calls,20,1.293961215,LIFEEXPPCT,0.165128205,-0.731085934,Structure_Fires,21,0.51236222,High_Volume_Utilizer_Percent,0.9,-0.472881038,Calls_Per_HVU_Caller,2.9,-0.335897056,0.818914691,0.183508391,0.099564529,0.118978456,0.056310913,0.06738058
51153900801,Low Risk,15,Socioeconomic,1,With_PublicAssIncome_P,0.006602113,-1.218980895,LOWINCPCT,0.044044044,-1.102864175,With_SSI_P,0.007042254,-1.101713286,With_Medicaid_P,0.043371404,-1.01934832,E_POV150_P,0.028502209,-0.981344957,3,E_HBURD_P,0.028169014,-1.512128495,House_Vacant_P,0,-1.131455875,Owner_occupied_P,0.952224758,0.900098066,E_CROWD_P,0.002640845,-0.882789654,Mean_Proportion_HHIncome,0.283641975,-0.768075174,2,Work_Fromhome_P,0.24163286,1.293401873,Work_Drivealone_P,0.620436106,-1.075884061,Mean_Transportation_time(min),48.17034437,1.061375253,E_NOVEH_P,0.002640845,-0.884780046,Work_Walk_P,0,-0.628032148,6,Percent_Senior_Related,0.071428571,-1.158181315,Percent_Drug_Related,0.035714286,1.102767442,Percent_Distracted_Related,0.285714286,1.017778727,Percent_Severe/Fatal,0.071428572,-0.880072818,Percent_Bike_Related,0,-0.748549647,4,PM25,7.063994536,-1.143886896,PTSDF,0.414167476,0.902616006,OZONE,55.45296,0.767977201,NO2,4.933585435,-0.734667812,PRMP,0,-0.535378002,5,Opioid_Calls,5,-0.524436419,Structure_Fires,21,0.51236222,Calls_Per_HVU_Caller,2.9,-0.335897056,High_Volume_Utilizer_Percent,1.3,-0.207606309,Medical_Calls,110,0.171798653,0.721248397,0.044044044,0.06455455,0.09454966,0.067835257,0.103463018
51153900803,High Risk,3,PublicHealth,2,With_Medicaid_P,0.245393338,1.691404359,With_PublicAssIncome_P,0.126901141,1.613065024,E_POV150_P,0.185729276,0.862946554,LINGISOPCT,0.022813688,-0.601654959,LOWINCPCT,0.215285065,0.332865503,3,E_CROWD_P,0.067490494,1.029800503,Mean_Proportion_HHIncome,0.407586207,0.95164706,Owner_occupied_P,0.552116125,-0.917431281,House_Vacant_P,0.066134044,0.799207031,E_MUNIT_P,0.250776742,0.77710242,6,Work_PublicTransportation_P,0.003853565,-1.246579737,Work_Fromhome_P,0.069364162,-1.083033103,Work_Drivealone_P,0.751766217,1.047985378,Work_Carpooled_P,0.147077714,0.823279177,Work_Walk_P,0,-0.628032148,4,Percent_Drug_Related,0.046511628,1.646898473,Percent_Hitrun_Related,0.139534884,1.425317829,Percent_Lgtruck_Related,0.139534884,1.30465471,Avg_Pedestrian_Injured/Kill,0.139534884,0.897629942,Percent_Drowsy_Related,0,-0.877987515,5,PM25,7.071904098,-1.061047307,PTSDF,0.342470995,0.599928185,PRMP,0,-0.535378002,OZONE,55.14926,0.346549741,RSEI_AIR,52.49390076,0.274148315,1,High_Volume_Utilizer_Percent,6,2.909371753,Calls_Per_HVU_Caller,10.9,1.981068579,Structure_Fires,30,1.572952014,Violence_Calls,7,1.066536239,Medical_Calls,161,0.976268994,0.781741868,0.215285065,0.054432348,0.118532955,0.056313396,0.055788737
51153900804,Moderate Risk,9,PublicHealth,2,LOWINCPCT,0.070600632,-0.880206769,With_SSI_P,0.013933548,-0.774237805,E_POV150_P,0.051984545,-0.705894465,LINGISOPCT,0.018220793,-0.678221473,With_Medicaid_P,0.080780942,-0.517382997,6,House_Vacant_P,0,-1.131455875,E_CROWD_P,0.006966774,-0.755206401,PRE1960PCT,0.008574491,-0.505619361,Mean_Proportion_HHIncome,0.374329359,0.490209363,E_MOBILE_P,0,-0.34927693,3,Mean_Transportation_time(min),51.94889601,1.694988703,E_NOVEH_P,0.052518757,1.205110734,Work_Carpooled_P,0.139993927,0.684054266,Work_Walk_P,0,-0.628032148,PTRAF,549528.9028,-0.602423867,4,Avg_Pedestrian_Injured/Kill,0.384615385,3.982761396,Percent_Drug_Related,0.076923077,3.179480575,Percent_Young_Related,0.384615385,1.771621992,Percent_Distracted_Related,0.076923077,-1.758650277,Avg_Person_Injured/Kill,1.307692308,-1.420677643,5,PM25,7.024996448,-1.552327412,NO2,4.198051573,-1.429317819,PTSDF,0.473868267,1.154660487,UST,0,-0.999354626,OZONE,55.32433,0.589484563,1,High_Volume_Utilizer_Percent,5.2,2.378822295,Calls_Per_HVU_Caller,9.5,1.575599593,Violence_Calls,5,0.513739991,Medical_Calls,128,0.455729362,Opioid_Calls,8,-0.160756892,0.752722164,0.070600632,0.052168816,0.081676518,0.098349139,0.064278188
51153900901,High Risk,2,PublicHealth,2,E_POV150_P,0.24001326,1.499703906,LESSHSPCT,0.209754722,1.394103375,With_Medicaid_P,0.221451531,1.370150541,LOWINCPCT,0.297543976,1.022545809,E_UNINSUR_P,0.157633018,0.725987713,4,House_Vacant_P,0.074391989,1.040282688,PRE1960PCT,0.150214592,1.038532251,E_MOBILE_P,0.043395327,1.023803586,Owner_occupied_P,0.576386583,-0.807180549,E_HBURD_P,0.281813498,0.745324922,3,Work_Fromhome_P,0.073639916,-1.024049368,Mean_Transportation_time(min),35.92796885,-0.991510224,E_NOVEH_P,0.044307058,0.861039514,Work_Drivealone_P,0.725578599,0.624479442,Work_Carpooled_P,0.133453562,0.555509784,6,Percent_Severe/Fatal,0.269230769,1.778268601,Percent_Hitrun_Related,0.153846154,1.680908724,Percent_Lgtruck_Related,0,-1.361990739,Percent_Distracted_Related,0.115384615,-1.247202835,Percent_Night_Related,0.384615385,1.082574832,5,PM25,7.024476503,-1.557772976,PTSDF,0.404154444,0.860343041,PRMP,0,-0.535378002,PWDIS,4292.497404,0.368190448,NO2,5.347383539,-0.343870228,1,Violence_Calls,15,3.27772123,Opioid_Calls,24,1.778867251,LIFEEXPPCT,0.209230769,1.699260966,Structure_Fires,27,1.219422083,EMS_Calls,1981,0.820699394,0.75998674,0.297543976,0.047265161,0.074099137,0.051549809,0.075087021
51153900904,Low Risk,11,Socioeconomic,1,E_UNINSUR_P,0.04145312,-0.776632138,LESSHSPCT,0.04494661,-0.757214367,LOWINCPCT,0.085463621,-0.755591567,E_POV150_P,0.056376244,-0.654379333,With_Medicaid_P,0.079963515,-0.528351323,2,E_HBURD_P,0.082013575,-1.032908185,E_MUNIT_P,0,-0.735293406,House_Vacant_P,0.061072756,0.651451951,Mean_Proportion_HHIncome,0.378495763,0.548018085,Owner_occupied_P,0.825588413,0.324841112,4,Work_PublicTransportation_P,0.052119129,1.078041935,Work_Drivealone_P,0.622852234,-1.036810459,E_NOVEH_P,0,-0.995431783,Work_Walk_P,0.027491409,0.924530373,Work_Fromhome_P,0.202749141,0.757003613,5,Percent_Drowsy_Related,0.053571429,1.458008587,Percent_Lgtruck_Related,0.035714286,-0.679456483,Avg_Pedestrian_Injured/Kill,0.017857143,-0.63407831,Percent_Distracted_Related,0.25,0.542863236,Percent_Senior_Related,0.125,-0.480770697,3,PM25,6.989775683,-1.921206712,NO2,4.376006727,-1.26125411,PTSDF,0.457200488,1.084292546,PWDIS,5345.34055,0.644951354,DSLPM,0.144219387,-0.582726555,6,Calls_Per_HVU_Caller,3,-0.306934986,High_Volume_Utilizer_Percent,1.2,-0.273924992,Violence_Calls,4,0.237341867,EMS_Calls,1407,0.143159864,Medical_Calls,105,0.092929012,0.764697015,0.085463621,0.045604396,0.052447552,0.053964426,0.049291528
51153900905,Moderate Risk,8,Environmental,4,UNEMPPCT,0.108793325,2.042337213,With_PublicAssIncome_P,0.01583834,-1.001544234,LINGISOPCT,0.026761333,-0.535845178,LESSHSPCT,0.070300937,-0.426252421,E_UNINSUR_P,0.121423927,0.257675209,6,Mean_Proportion_HHIncome,0.401205788,0.863118952,PRE1960PCT,0.11715915,0.678163869,Owner_occupied_P,0.852792705,0.448419048,E_CROWD_P,0.019661387,-0.3808082,House_Vacant_P,0.050803525,0.351660464,2,Mean_Transportation_time(min),48.96251932,1.194212581,PTRAF,378613.9247,-1.020525005,Work_Carpooled_P,0.156613757,1.010700782,Work_PublicTransportation_P,0.049029982,0.92925888,Work_Drivealone_P,0.634920635,-0.841640381,5,Percent_Drug_Related,0.090909091,3.88430443,Percent_Senior_Related,0,-2.061395461,Percent_Alcohol_Related,0.181818182,1.850307072,Percent_Distracted_Related,0.090909091,-1.572669386,Percent_Lgtruck_Related,0,-1.361990739,1,PM25,6.988679508,-1.932687334,PNPL,3.372635011,1.791128466,PTSDF,0.610764259,1.732607255,DSLPM,0.105171752,-1.721613684,NO2,4.40406457,-1.234755832,3,Calls_Per_HVU_Caller,7,0.851547832,Violence_Calls,5,0.513739991,High_Volume_Utilizer_Percent,2.3,0.455580512,Opioid_Calls,6,-0.40320991,LIFEEXPPCT,0.183589744,0.286268614,0.735858257,0.195886386,0.108793325,0.135019711,0.083062419,0.109720416
51153901005,Very Low Risk,19,Socioeconomic,1,LOWINCPCT,0.051111447,-1.043609213,LESSHSPCT,0.025343439,-1.013103771,With_Medicaid_P,0.044193843,-1.008312743,E_UNINSUR_P,0.026121093,-0.974929851,E_POV150_P,0.033368564,-0.924262055,3,E_HBURD_P,0.052603893,-1.294656385,House_Vacant_P,0,-1.131455875,Owner_occupied_P,0.984448135,1.046475646,E_MUNIT_P,0,-0.735293406,E_CROWD_P,0.012624934,-0.58833208,4,PTRAF,466236.6797,-0.80617765,Mean_Transportation_time(min),46.50553877,0.782209234,E_NOVEH_P,0.008416623,-0.642774222,Work_Carpooled_P,0.0740638,-0.611737948,Work_Fromhome_P,0.173647712,0.355551379,6,Percent_Senior_Related,0.303030303,1.770422148,Percent_Hitrun_Related,0,-1.06669342,Percent_Alcohol_Related,0.03030303,-0.995636998,Percent_Lgtruck_Related,0.121212121,0.954489137,Avg_Pedestrian_Injured/Kill,0,-0.85886826,5,NO2,4.580749549,-1.067891697,UST,0.143134103,-0.901013721,PTSDF,0,-0.845914034,PWDIS,22.11230586,-0.754365796,DSLPM,0.139790394,-0.711905265,2,Structure_Fires,6,-1.255287438,High_Volume_Utilizer_Percent,0.4,-0.804474449,EMS_Calls,700,-0.691370533,Opioid_Calls,4,-0.645662928,Medical_Calls,60,-0.616897759,0.444511551,0.051111447,0.040507696,0.053642182,0.057224823,0.042276914
51153901009,Very Low Risk,18,Socioeconomic,1,E_UNINSUR_P,0.009279182,-1.192755742,LOWINCPCT,0.06105433,-0.960245471,With_Medicaid_P,0.055854365,-0.851850567,LINGISOPCT,0.008932559,-0.833062309,UNEMPPCT,0.02276867,-0.823565557,3,House_Vacant_P,0,-1.131455875,E_CROWD_P,0,-0.960675259,Owner_occupied_P,0.922270038,0.764026064,E_MUNIT_P,0,-0.735293406,E_HBURD_P,0.117016525,-0.721379514,6,Work_PublicTransportation_P,0.049199763,0.937436068,Work_Drivealone_P,0.641967991,-0.727670599,Work_Fromhome_P,0.179905157,0.441872407,PTRAF,634993.6713,-0.393355491,E_NOVEH_P,0.015185351,-0.359163668,4,Percent_Bike_Related,0.064516129,1.724465358,Avg_Person_Injured/Kill,2.096774194,1.526407903,Percent_Lgtruck_Related,0,-1.361990739,Percent_Distracted_Related,0.129032258,-1.065721479,Percent_Speed_Related,0.096774194,-1.03911155,5,UST,0.108358093,-0.924906729,PTSDF,0,-0.845914034,PWDIS,157.4252248,-0.718796086,PRMP,0,-0.535378002,DSLPM,0.148521017,-0.457262592,2,LIFEEXPPCT,0.157948718,-1.126723793,Structure_Fires,11,-0.666070886,Violence_Calls,1,-0.591852504,Opioid_Calls,5,-0.524436419,EMS_Calls,937,-0.411619891,0.456697149,0.06105433,0.02276867,0.091297752,0.06993007,0.106239914
51153901010,Very Low Risk,20,Socioeconomic,1,E_POV150_P,0.013249083,-1.160265873,With_PublicAssIncome_P,0.009992862,-1.139156835,LESSHSPCT,0.017159199,-1.119936503,LOWINCPCT,0.050346514,-1.050022612,LINGISOPCT,0,-0.981973813,4,Mean_Proportion_HHIncome,0.205612245,-1.85073517,E_HBURD_P,0.077087794,-1.076747976,E_CROWD_P,0,-0.960675259,E_MUNIT_P,0,-0.735293406,PRE1960PCT,0,-0.599097931,3,Mean_Transportation_time(min),50.70272354,1.486021957,Work_Drivealone_P,0.623147777,-1.03203094,Work_Fromhome_P,0.22226672,1.026247288,Work_PublicTransportation_P,0.050861033,1.017448067,E_NOVEH_P,0.006423983,-0.726266088,6,Percent_Night_Related,0.071428571,-2.519578331,Percent_Senior_Related,0.357142857,2.454675291,Percent_Drowsy_Related,0.071428571,2.236673911,Percent_Young_Related,0.428571429,2.220151918,Percent_Lgtruck_Related,0.142857143,1.368146265,5,UST,0.210734162,-0.854568808,PTSDF,0,-0.845914034,PWDIS,356.4940379,-0.666466862,PRMP,0,-0.535378002,DSLPM,0.151137401,-0.380951541,2,Structure_Fires,5,-1.373130749,High_Volume_Utilizer_Percent,0.2,-0.937111813,Calls_Per_HVU_Caller,1,-0.886176394,Medical_Calls,58,-0.648445616,Violence_Calls,1,-0.591852504,0.413371382,0.050346514,0.058237548,0.09043981,0.10680799,0.109050143
